Date,Close
2/26/2018 ,134.69
2/27/2018 ,133.72
2/28/2018 ,135.86
3/1/2018 ,136.87
3/2/2018 ,137.32
3/3/2018 ,137.21
3/4/2018 ,138.51
3/5/2018 ,139.36
3/6/2018 ,139.89
3/7/2018 ,139.49
3/8/2018 ,139.96
3/9/2018 ,140.54
3/10/2018 ,140.46
3/11/2018 ,141.98
3/12/2018 ,142.88
3/13/2018 ,140.47
3/14/2018 ,138.64
3/15/2018 ,138.16
3/16/2018 ,138.22
3/17/2018 ,138.17
3/18/2018 ,139.69
3/19/2018 ,140.48
3/20/2018 ,139.03
3/21/2018 ,139.35
3/22/2018 ,139.1
3/23/2018 ,139.39
3/24/2018 ,139.2
3/25/2018 ,137.73
3/26/2018 ,133.84
3/27/2018 ,133.87
3/28/2018 ,133.95
3/29/2018 ,136.56
3/30/2018 ,139.46
3/31/2018 ,139.5
4/1/2018 ,139.05
4/2/2018 ,138.68
4/3/2018 ,138.93
4/4/2018 ,137.47
4/5/2018 ,138.47
4/6/2018 ,136.97
4/7/2018 ,137.55
4/8/2018 ,140.75
4/9/2018 ,139.99
4/10/2018 ,140.82
4/11/2018 ,140.68
4/12/2018 ,142.2
4/13/2018 ,142.57
4/14/2018 ,144.75
4/15/2018 ,145.3
4/16/2018 ,145.34
4/17/2018 ,145.62
4/18/2018 ,144.68
4/19/2018 ,144.25
4/20/2018 ,144.5
4/21/2018 ,145.99
4/22/2018 ,147.73
4/23/2018 ,146.45
4/24/2018 ,141.99
4/25/2018 ,142.23
4/26/2018 ,141.37
4/27/2018 ,143.22
4/28/2018 ,146.44
4/29/2018 ,145.85
4/30/2018 ,146.9
5/1/2018 ,146.21
5/2/2018 ,146.03
5/3/2018 ,145.91
5/4/2018 ,145.43
5/5/2018 ,145.26
5/6/2018 ,146.5
5/7/2018 ,147.1
5/8/2018 ,147.84
5/9/2018 ,133
5/10/2018 ,129.14
5/11/2018 ,130.42
5/12/2018 ,127.61
5/13/2018 ,128.27
5/14/2018 ,128.09
5/15/2018 ,122.84
5/16/2018 ,126.71
5/17/2018 ,127.41
5/18/2018 ,127.27
5/19/2018 ,129.05
5/20/2018 ,127.75
5/21/2018 ,125.72
5/22/2018 ,127.83
5/23/2018 ,127.01
5/24/2018 ,129.96
5/25/2018 ,128.93
5/26/2018 ,129.71
5/27/2018 ,129.75
5/28/2018 ,128.28
5/29/2018 ,129.36
5/30/2018 ,128.04
5/31/2018 ,129.09
6/1/2018 ,130.69
6/2/2018 ,128.8
6/3/2018 ,128.8
6/4/2018 ,127.03
6/5/2018 ,128.23
6/6/2018 ,128.99
6/7/2018 ,130.33
6/8/2018 ,131.64
6/9/2018 ,133.08
6/10/2018 ,134.2
6/11/2018 ,132.88
6/12/2018 ,132.88
6/13/2018 ,133
6/14/2018 ,132.05
6/15/2018 ,132.4
6/16/2018 ,132
6/17/2018 ,134.16
6/18/2018 ,134.45
6/19/2018 ,134.31
6/20/2018 ,136.38
6/21/2018 ,135.69
6/22/2018 ,136.35
6/23/2018 ,135.42
6/24/2018 ,136.6
6/25/2018 ,136.2
6/26/2018 ,136.11
6/27/2018 ,135.87
6/28/2018 ,136.64
6/29/2018 ,138.35
6/30/2018 ,138.48
7/1/2018 ,138.77
7/2/2018 ,139.09
7/3/2018 ,138.24
7/4/2018 ,138.06
7/5/2018 ,138.56
7/6/2018 ,139.18
7/7/2018 ,139.41
7/8/2018 ,138.02
7/9/2018 ,137.6
7/10/2018 ,137.17
7/11/2018 ,138.44
7/12/2018 ,137.29
7/13/2018 ,138.1
7/14/2018 ,136.91
7/15/2018 ,136.61
7/16/2018 ,138.57
7/17/2018 ,138.7
7/18/2018 ,138.88
7/19/2018 ,139.79
7/20/2018 ,138.98
7/21/2018 ,137.71
7/22/2018 ,137.17
7/23/2018 ,135.57
7/24/2018 ,136.18
7/25/2018 ,136.14
7/26/2018 ,135.57
7/27/2018 ,135.58
7/28/2018 ,135.21
7/29/2018 ,135.98
7/30/2018 ,136.52
7/31/2018 ,138.02
8/1/2018 ,138.52
8/2/2018 ,137.52
8/3/2018 ,137.83
8/4/2018 ,139.9
8/5/2018 ,139.2
8/6/2018 ,139.65
8/7/2018 ,140.39
8/8/2018 ,139.84
8/9/2018 ,141.2
8/10/2018 ,141.95
8/11/2018 ,141.28
8/12/2018 ,142.01
8/13/2018 ,142.09
8/14/2018 ,139.97
8/15/2018 ,139.79
8/16/2018 ,138.73
8/17/2018 ,139.05
8/18/2018 ,137.2
8/19/2018 ,136.82
8/20/2018 ,136.91
8/21/2018 ,138.21
8/22/2018 ,138.61
8/23/2018 ,138.42
8/24/2018 ,138.12
8/25/2018 ,138.76
8/26/2018 ,139.79
8/27/2018 ,138.85
8/28/2018 ,137.07
8/29/2018 ,131.33
8/30/2018 ,132.11
8/31/2018 ,131.15
9/1/2018 ,131.44
9/2/2018 ,133.73
9/3/2018 ,134.38
9/4/2018 ,136.68
9/5/2018 ,138.55
9/6/2018 ,139.02
9/7/2018 ,139.78
9/8/2018 ,141.68
9/9/2018 ,140.71
9/10/2018 ,140.09
9/11/2018 ,139.44
9/12/2018 ,140.23
9/13/2018 ,140.45
9/14/2018 ,142.21
9/15/2018 ,142.09
9/16/2018 ,143.06
9/17/2018 ,144.24
9/18/2018 ,141.85
9/19/2018 ,140.69
9/20/2018 ,139.28
9/21/2018 ,139.36
9/22/2018 ,140.03
9/23/2018 ,142.14
9/24/2018 ,140.57
9/25/2018 ,140.97
9/26/2018 ,141.41
9/27/2018 ,141.21
9/28/2018 ,140.11
9/29/2018 ,134.3
9/30/2018 ,134.71
10/1/2018 ,132.5
10/2/2018 ,131.86
10/3/2018 ,132.07
10/4/2018 ,130.31
10/5/2018 ,128.64
10/6/2018 ,128.84
10/7/2018 ,129.78
10/8/2018 ,131.12
10/9/2018 ,130.73
10/10/2018 ,133.02
10/11/2018 ,132.08
10/12/2018 ,130.22
10/13/2018 ,130.29
10/14/2018 ,131.07
10/15/2018 ,130.16
10/16/2018 ,130.77
10/17/2018 ,130.21
10/18/2018 ,131.68
10/19/2018 ,132.04
10/20/2018 ,131.93
10/21/2018 ,133.42
10/22/2018 ,130.26
10/23/2018 ,130.54
10/24/2018 ,131.36
10/25/2018 ,132.25
10/26/2018 ,130.6
10/27/2018 ,131.53
10/28/2018 ,131.27
10/29/2018 ,127.73
10/30/2018 ,127.8
10/31/2018 ,129.64
11/1/2018 ,128.68
11/2/2018 ,128.24
11/3/2018 ,128.36
11/4/2018 ,128.74
11/5/2018 ,128.86
11/6/2018 ,128.58
11/7/2018 ,128.21
11/8/2018 ,126.95
11/9/2018 ,129.55
11/10/2018 ,131.17
11/11/2018 ,130.43
11/12/2018 ,130.78
11/13/2018 ,129.54
11/14/2018 ,129.67
11/15/2018 ,130.41
11/16/2018 ,130.11
11/17/2018 ,131.65
11/18/2018 ,131.74
11/19/2018 ,131.55
11/20/2018 ,130.99
11/21/2018 ,128.85
11/22/2018 ,128.6
11/23/2018 ,129.38
11/24/2018 ,129.99
11/25/2018 ,132
11/26/2018 ,131.19
11/27/2018 ,133.66
11/28/2018 ,133.16
11/29/2018 ,131.84
11/30/2018 ,129.22
12/1/2018 ,129.06
12/2/2018 ,131.33
12/3/2018 ,130.72
12/4/2018 ,132.84
12/5/2018 ,135.17
12/6/2018 ,136.17
12/7/2018 ,127.7
12/8/2018 ,128.02
12/9/2018 ,129.2
12/10/2018 ,129.9
12/11/2018 ,127.5
12/12/2018 ,128.35
12/13/2018 ,129.18
12/14/2018 ,129.12
12/15/2018 ,132.84
12/16/2018 ,132.04
12/17/2018 ,131.2
12/18/2018 ,130.23
12/19/2018 ,130.42
12/20/2018 ,130.96
12/21/2018 ,131.43
12/22/2018 ,133
12/23/2018 ,131.98
12/24/2018 ,131.35
12/25/2018 ,131.27
12/26/2018 ,130.96
12/27/2018 ,134.94
12/28/2018 ,134.83
12/29/2018 ,134.82
12/30/2018 ,135.94
12/31/2018 ,136.44
1/1/2019 ,138.07
1/2/2019 ,137.18
1/3/2019 ,137.17
1/4/2019 ,137.75
1/5/2019 ,137.49
1/6/2019 ,137.36
1/7/2019 ,137.16
1/8/2019 ,139.38
1/9/2019 ,139.56
1/10/2019 ,140.38
1/11/2019 ,140.5
1/12/2019 ,139.99
1/13/2019 ,140.98
1/14/2019 ,141.34
1/15/2019 ,141.38
1/16/2019 ,141.79
1/17/2019 ,143.56
1/18/2019 ,143.19
1/19/2019 ,145.35
1/20/2019 ,146.06
1/21/2019 ,146.44
1/22/2019 ,145.93
1/23/2019 ,145.83
1/24/2019 ,145.75
1/25/2019 ,145.3
1/26/2019 ,145.87
1/27/2019 ,145.97
1/28/2019 ,144.28
1/29/2019 ,144.1
1/30/2019 ,144.98
1/31/2019 ,144.96
2/1/2019 ,145.39
2/2/2019 ,145.06
2/3/2019 ,145.7
2/4/2019 ,146.52
2/5/2019 ,147.01
2/6/2019 ,148.2
2/7/2019 ,149.17
2/8/2019 ,149.27
2/9/2019 ,148.25
2/10/2019 ,148.53
2/11/2019 ,148.32
2/12/2019 ,148.75
2/13/2019 ,149.5
2/14/2019 ,150.54
2/15/2019 ,150.36
2/16/2019 ,148.87
2/17/2019 ,150.17
2/18/2019 ,151.6
2/19/2019 ,153.99
2/20/2019 ,153.53
2/21/2019 ,151.89
2/22/2019 ,151.86
2/23/2019 ,151.99
2/24/2019 ,151.09
2/25/2019 ,150.09
2/26/2019 ,150.13
2/27/2019 ,149.14
2/28/2019 ,148.94
3/1/2019 ,148.37
3/2/2019 ,149.93
3/3/2019 ,145.91
3/4/2019 ,144.65
3/5/2019 ,143.68
3/6/2019 ,139.12
3/7/2019 ,134.48
3/8/2019 ,140.02
3/9/2019 ,135.59
3/10/2019 ,143.48
3/11/2019 ,142.01
3/12/2019 ,142.03
3/13/2019 ,136.44
3/14/2019 ,141.64
3/15/2019 ,131.8
3/16/2019 ,125.41
3/17/2019 ,134.29
3/18/2019 ,127.13
3/19/2019 ,136.59
3/20/2019 ,134.96
3/21/2019 ,127.05
3/22/2019 ,119.89
3/23/2019 ,111.14
3/24/2019 ,119.18
3/25/2019 ,119.4
3/26/2019 ,126.57
3/27/2019 ,123.16
3/28/2019 ,133.01
3/29/2019 ,131.13
3/30/2019 ,128.81
3/31/2019 ,133.15
4/1/2019 ,134.17
